,title,description,originallink,link,pubDate
120,"[HD포토] <b>뉴진스</b>(NewJeans) 다니엘, &apos;수줍은 인형미소&apos; (뮤직뱅크 출근길)","<b>뉴진스</b>(NewJeans) 다니엘이 포토타임을 갖고 있다. 매주 금요일 오후 5시 10분부터 KBS2TV를 통해 방송되는 뮤직뱅크에는 ATBO, 에이티즈, 위클리, 엑스디너리 히어로즈, 최예나, 유나이트, 골든차일드, <b>뉴진스</b>... ",http://www.topstarnews.net/news/articleView.html?idxno=14721398,http://www.topstarnews.net/news/articleView.html?idxno=14721398,"Tue, 16 Aug 2022 16:14:00 +0900"
121,2만원대→5만원대로…<b>뉴진스</b> ‘핫데뷔’에 앨범 ‘플미’ 벌써 붙었다,걸그룹 <b>뉴진스</b>(NewJeans)의 데뷔 앨범이 31만장을 돌파해 또 하나의 신기록을 달성한 가운데 이들의 앨범 판매에 이른바 ‘플미’(프리미엄)이 붙어 일부 팬들의 아쉬움을 사고 있다. 이달 8일 정식 발매된 <b>뉴진스</b> 데뷔... ,https://www.seoul.co.kr/news/newsView.php?id=20220816500150&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294826?sid=103,"Tue, 16 Aug 2022 16:14:00 +0900"
122,"&apos;두데&apos; 바다 &quot;<b>뉴진스</b>, S.E.S.와 음악 분위기 비슷&quot;",가수 바다가 신인 그룹 <b>뉴진스</b> 신곡을 듣고 S.E.S. 시절을 떠올렸다. 16일 방송된 MBC FM4U ‘두시의 데이트... 이어 &quot;유영진 표 SM 노래를 부르면서 많이 성장했다&quot;며 &quot;&apos;<b>뉴진스</b>&apos;의 신곡도 약간 (SM 분위기) 그런 색깔이다.... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=724024,https://n.news.naver.com/mnews/article/009/0005005008?sid=106,"Tue, 16 Aug 2022 16:04:00 +0900"
123,&lt;스페셜화보&gt; 가요계 휩쓰는 <b>뉴진스</b> 5인5색 매력 속으로,베일을 벗은 <b>뉴진스</b>가 그 주인공. 데뷔 앨범이 역대 걸그룹 첫날 판매량 신기록을 세우더니 음원 차트와 방송가에서도 독보적인 존재감을 드러내고 있다. 5인5색 멤버들의 매력을 담아봤다. ⓒ어도어,https://www.ilyosisa.co.kr/news/article.html?no=236078,https://www.ilyosisa.co.kr/news/article.html?no=236078,"Tue, 16 Aug 2022 16:00:00 +0900"
124,"지상렬 “<b>뉴진스</b> 다니엘, 어릴 때부터 끼 보여‥세월 빠르다”(컬투쇼)",그룹 <b>뉴진스</b> 다니엘을 언급했다. 8월 16일 방송된 SBS 파워FM &apos;두시탈출 컬투쇼&apos;에는 스페셜 DJ 지상렬이 출연했다. 한 청취자는 &quot;예전에 &apos;레인보우 유치원&apos;에 나온 다니엘 기억하냐. <b>뉴진스</b>로 데뷔했다&quot;고 문자를 보냈다.... ,https://www.newsen.com/news_view.php?uid=202208161330200810,https://n.news.naver.com/mnews/article/609/0000615893?sid=106,"Tue, 16 Aug 2022 15:09:00 +0900"
125,"<b>뉴진스</b>부터 에이티즈까지! 한터차트, 8월 2주 주인공은?",그룹 <b>뉴진스</b>(New Jeans)와 에이티즈(ATEEZ)가 8월 둘째 주 한터차트의 주인공이 됐다. 세계 유일의... 34점(주간 음반 판매량 31만1271장)을 기록한 <b>뉴진스</b>의 &apos;New Jeans&apos; 앨범이 자리했다. 첫 앨범으로... ,http://www.dailysportshankook.co.kr/news/articleView.html?idxno=262377,http://www.dailysportshankook.co.kr/news/articleView.html?idxno=262377,"Tue, 16 Aug 2022 15:00:00 +0900"
126,"<b>뉴진스</b>, 한터차트 &apos;걸그룹 데뷔 앨범 초동&apos; 신기록…&apos;글로벌 대세&apos; 입증",그룹 <b>뉴진스</b>(New Jeans)와 에이티즈(ATEEZ)가 8월 둘째 주 한터차트의 주인공이 됐다. 세계 유일의... 34점(주간 음반 판매량 31만1271장)을 기록한 <b>뉴진스</b>의 &apos;New Jeans&apos; 앨범이 자리했다. 첫 앨범으로... ,http://www.fnnews.com/news/202208161448048364,https://n.news.naver.com/mnews/article/014/0004883798?sid=106,"Tue, 16 Aug 2022 14:49:00 +0900"
127,250 ‘뱅버스’ 美 우스스탁 영화제 초청 받았다,"(DJ Mag), ‘NTS라디오’ 등 세계적인 매체에서 성과를 인정받은 아티스트다. 최근에는 그룹 NCT 127, 잇지(ITZY), <b>뉴진스</b>(NewJeans)의 음악을 프로듀싱하며 다채로운 음악 색깔을 보여주고 있다. 이재은 온라인기자",http://sports.khan.co.kr/news/sk_index.html?art_id=202208161414003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000831228?sid=106,"Tue, 16 Aug 2022 14:15:00 +0900"
128,"&apos;<b>뉴진스</b> 작곡가&apos; 250, &apos;뱅버스&apos; MV 美 우드스탁 영화제 초청","최근에는 자신의 음악 뿐 아니라 &apos;NCT127&apos;, &apos;잇지(Itzy)&apos;, &apos;<b>뉴진스</b>(NewJeans)&apos; 등 화제의 케이팝 음악들을 프로듀싱하기도 했다. &apos;250&apos;의 앨범 &apos;뽕&apos;의 타이틀 싱글 &apos;뱅버스&apos;의 공식 뮤직비디오는 지난 12월 발표된 이후... ",http://star.mt.co.kr/stview.php?no=2022081613554393899,https://n.news.naver.com/mnews/article/108/0003079227?sid=106,"Tue, 16 Aug 2022 14:11:00 +0900"
129,"<b>뉴진스</b> 데뷔앨범, 써클 33주차 리테일 앨범차트 1위",장인영 인턴 기자 = 민희진 어도어 대표이사가 제작한 신인 걸그룹 <b>뉴진스</b>(NewJeans)의 미니 1집 &apos;<b>뉴진스</b>(New Jeans)&apos;가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를 차지했다. 데뷔작... ,http://www.newsis.com/view/?id=NISX20220816_0001979697&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011365397?sid=106,"Tue, 16 Aug 2022 14:00:00 +0900"
130,<b>뉴진스</b> 열풍…써클차트 주간 1위,<b>뉴진스</b>의 &apos;1st EP `New Jeans`&apos;가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를... <b>뉴진스</b>의 데뷔 앨범인 &apos;1st EP `New Jeans`&apos;는 멤버들의 순수하고 자연스러운 매력과 10대... ,http://www.sportsworldi.com/newsView/20220816513287,https://n.news.naver.com/mnews/article/396/0000621699?sid=106,"Tue, 16 Aug 2022 13:57:00 +0900"
131,"에이티즈·<b>뉴진스</b>, 한터차트 주인공 됐다",그룹 에이티즈(ATEEZ)와 <b>뉴진스</b>(New Jeans)가 8월 둘째 주 한터차트의 주인공이 됐다. 한터차트는... 34점(주간 음반 판매량 31만1271장)을 기록한 <b>뉴진스</b>의 ‘New Jeans’가 차지했다. 2위는 소녀시대의... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208161356003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000831221?sid=106,"Tue, 16 Aug 2022 13:57:00 +0900"
132,"&quot;양심 있으면 오지 마&quot; <b>뉴진스</b> &apos;팬사인회 참석&apos; 남성팬, 악플 세례…왜?",신인 걸그룹 <b>뉴진스</b>(NewJeans)의 팬사인회에 참석한 한 남성팬이 비난을 받고 있다. 지난 13일 <b>뉴진스</b>는 데뷔 처음으로 YES24 오프라인 대면 팬사인회를 개최했다. 특히 이날 30~40대로 추정되는 한 남성 팬이 팬사인회에... ,http://www.topstarnews.net/news/articleView.html?idxno=14721316,http://www.topstarnews.net/news/articleView.html?idxno=14721316,"Tue, 16 Aug 2022 13:50:00 +0900"
133,"[특징주] 하이브 주가 오름세, BTS 리스크 딛고 <b>뉴진스</b>로 반등하나",이날 송범용 미래에셋증권 연구원은 뉴시스를 통해 &quot;지난 5월 데뷔한 &apos;르세라핌&apos;과 지난달 데뷔한 어도어 소속 <b>뉴진스</b>의 고성장세로 매출 기여도 기대감이 존재한다&quot;며 &quot;신인 그룹 고성장세와 라인업 팬덤 규모... ,https://www.thedrive.co.kr/news/newsview.php?ncode=1065588151305968,https://www.thedrive.co.kr/news/newsview.php?ncode=1065588151305968,"Tue, 16 Aug 2022 13:46:00 +0900"
134,"&apos;<b>뉴진스</b> 프로듀서&apos; 250, 美 우스스탁 영화제 등 연이어 초청","그룹 <b>뉴진스</b>의 프로듀서로 화제를 모으고 있는 배우 겸 예술가 &apos;백현진&apos;이 열연한 &apos;250(이오공)&apos;의... 최근에는 자신의 음악 뿐 아니라 &apos;NCT127&apos;, &apos;잇지(Itzy)&apos;, &apos;<b>뉴진스</b>(NewJeans)&apos; 등 화제의 케이팝 음악들을... ",https://ent.sbs.co.kr/news/article.do?article_id=E10010255997&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000286546?sid=106,"Tue, 16 Aug 2022 13:34:00 +0900"
135,"&apos;<b>뉴진스</b> 작곡가&apos; 250, 남다른 행보…&apos;뱅버스&apos; MV 해외 영화제 줄 초청","유튜브 콘텐츠 규정에 의해 한 차례 삭제돼 논란이 되기도 했다. 한편, 250은 최근 자신의 음악뿐 아니라 NCT 127, 있지(ITZY), <b>뉴진스</b>(NewJeans) 등 대세 K팝 그룹의 음악을 프로듀싱해 또 한 번 이름을 알리고 있다.",https://www.hankyung.com/entertainment/article/202208166204H,https://n.news.naver.com/mnews/article/015/0004737284?sid=106,"Tue, 16 Aug 2022 13:33:00 +0900"
136,"<b>뉴진스</b>, 써클차트 31주차 리테일주간차트 1위 이어 소녀시대·있지·투모로우...","써클차트 31주차 리테일주간차트에서 200,324장이 판매된 <b>뉴진스</b>의 &apos;1st EP `New Jeans`&apos;이... 3위는 54,747장이 판매된 <b>뉴진스</b>의 &apos;1st EP `New Jeans` (Weverse)&apos;이 차지했다. 이어 29,368장이... ",http://www.topstarnews.net/news/articleView.html?idxno=14721304,http://www.topstarnews.net/news/articleView.html?idxno=14721304,"Tue, 16 Aug 2022 13:08:00 +0900"
137,"<b>뉴진스</b>, 써클차트 33주차 리테일 앨범차트 1위",그룹 <b>뉴진스</b>가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트 1위를 차지했다. 16일 써클차트에 따르면 <b>뉴진스</b>의 첫 번째 EP &apos;<b>뉴진스</b>(New Jeans)&apos;는 33주차 주간차트 집계 기간 중 발매 당일인... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208161213681024&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636134?sid=106,"Tue, 16 Aug 2022 12:14:00 +0900"
138,"<b>뉴진스</b>, 데뷔 앨범 1주 만에 31만 장 팔렸다",역대 걸그룹 1위 <b>뉴진스</b>가 데뷔 음반 발매 첫 주 판매량 기록을 갈아 치웠다. 소속사 어도어에 따르면 <b>뉴진스</b>의 데뷔 음반 ‘<b>뉴 진스</b>’는 발매 후 일주일 동안 31만 1청271장 판매된... ,https://www.wkorea.com/2022/08/16/%eb%89%b4%ec%a7%84%ec%8a%a4-%eb%8d%b0%eb%b7%94-%ec%95%a8%eb%b2%94-1%ec%a3%bc-%eb%a7%8c%ec%97%90-31%eb%a7%8c-%ec%9e%a5-%ed%8c%94%eb%a0%b8%eb%8b%a4/?utm_source=naver&utm_medium=partnership,https://www.wkorea.com/2022/08/16/%eb%89%b4%ec%a7%84%ec%8a%a4-%eb%8d%b0%eb%b7%94-%ec%95%a8%eb%b2%94-1%ec%a3%bc-%eb%a7%8c%ec%97%90-31%eb%a7%8c-%ec%9e%a5-%ed%8c%94%eb%a0%b8%eb%8b%a4/?utm_source=naver&utm_medium=partnership,"Tue, 16 Aug 2022 12:04:00 +0900"
139,"<b>뉴진스</b>, 한터차트 1위 등극→&apos;걸그룹 데뷔 앨범 초동&apos; 신기록",그룹 <b>뉴진스</b>(New Jeans)와 에이티즈(ATEEZ)가 8월 둘째 주 한터차트의 주인공이 됐다. 세계 유일의... 34점(주간 음반 판매량 31만1271장)을 기록한 <b>뉴진스</b>의 &apos;New Jeans&apos; 앨범이 자리했다. 첫 앨범으로... ,https://tenasia.hankyung.com/music/article/2022081660204,https://n.news.naver.com/mnews/article/312/0000564165?sid=106,"Tue, 16 Aug 2022 11:53:00 +0900"
140,"<b>뉴진스</b>, 한터차트 &apos;걸그룹 데뷔앨범 초동&apos; 신기록…에이티즈 인증차트 1위",<b>뉴진스</b>와 에이티즈가 8월 둘째주 한터차트의 주인공이 됐다. 실시간 음악차트 한터차트는 15일... 34점(주간 음반 판매량 31만1271장)을 기록한 <b>뉴진스</b>의 &apos;New Jeans&apos; 앨범이 자리했다. 첫 앨범으로... ,http://www.slist.kr/news/articleView.html?idxno=376999,http://www.slist.kr/news/articleView.html?idxno=376999,"Tue, 16 Aug 2022 11:48:00 +0900"
141,"<b>뉴진스</b> ‘New Jeans’, 33주차 써클차트 리테일 앨범 정상 ‘우뚝’",그룹 <b>뉴진스</b>(NewJeans)가 데뷔와 함께 써클차트(구. 가온차트) 주간 리테일(소매점) 앨범 순위 정상에 올랐다. 써클차트가 16일 공개한 2022년 33주차(08.07~13) 리테일 앨범차트에 따르면 <b>뉴진스</b>의 첫 번째 EP... ,http://www.nspna.com/news/?mode=view&newsid=587570,http://www.nspna.com/news/?mode=view&newsid=587570,"Tue, 16 Aug 2022 11:38:00 +0900"
142,미성년자 걸그룹 팬사인회 참석했다가 &apos;저주&apos; 수준의 욕을 듣고 있는 중년남성...,"최근 네이트판, 에펨코리아 등 온라인 커뮤니티에 &apos;<b>뉴진스</b> 팬덤 수준 봐&apos;라는 글이 올라왔다. 해당 글은 <b>뉴진스</b> 골수 여성 팬들로 추정되는 이들의 트위터에서 퍼온 것이다.   트위터에는 통통하고 허름한 옷차림의 중년... ",https://www.wikitree.co.kr/articles/780620,https://www.wikitree.co.kr/articles/780620,"Tue, 16 Aug 2022 11:34:00 +0900"
143,"<b>뉴진스</b> ‘New Jeans’, 써클차트 주간 앨범차트 1위",<b>뉴진스</b>의 ‘New Jeans’가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를... <b>뉴진스</b>의 데뷔 앨범인 ‘New Jeans’는 멤버들의 순수하고 자연스러운 매력과 10대 고유의 에너지를... ,https://www.bntnews.co.kr/article/view/bnt202208160013,https://www.bntnews.co.kr/article/view/bnt202208160013,"Tue, 16 Aug 2022 11:00:00 +0900"
144,미국 틴에이저 느낌 물씬! <b>뉴진스</b> &apos;하입 보이&apos; 뮤비 속 농구 셔츠 유니폼 일상...,"지금 가장 핫한 걸그룹 <b>뉴진스</b> 무대에서 눈에 띄는 것은 바로 유니폼. 미국 틴에이저 스타일을 그대로 가져온... 리얼 틴에이저 룩, <b>뉴진스</b> <b>뉴진스</b>가 선택한 아이템은 바로 농구 셔츠. 멤버별로 개성을 살려 각각 다르게... ",https://www.allurekorea.com/2022/08/16/%eb%94%b0%eb%9d%bc-%ec%9e%85%ea%b3%a0-%ec%8b%b6%ea%b2%8c-%eb%a7%8c%eb%93%9c%eb%8a%94-%ec%85%80%eb%9f%bd%ec%9d%98-%ec%9c%a0%eb%8b%88%ed%8f%bc-%ec%8a%a4%ed%83%80%ec%9d%bc%eb%a7%81/?utm_source=naver&utm_medium=partnership,https://www.allurekorea.com/2022/08/16/%eb%94%b0%eb%9d%bc-%ec%9e%85%ea%b3%a0-%ec%8b%b6%ea%b2%8c-%eb%a7%8c%eb%93%9c%eb%8a%94-%ec%85%80%eb%9f%bd%ec%9d%98-%ec%9c%a0%eb%8b%88%ed%8f%bc-%ec%8a%a4%ed%83%80%ec%9d%bc%eb%a7%81/?utm_source=naver&utm_medium=partnership,"Tue, 16 Aug 2022 10:58:00 +0900"
145,"BTS 슈가, 직장 동료로 매일 만나고 싶은 스타 1위…2위는 RM","(450표), <b>뉴진스</b> 하니(329표), 아이브 안유진(222표), 김우석(135표), 스테이씨 윤(116표)순으로 집계됐다. 설문조사의 결과는 아이돌차트 &apos;POLL&apos; 메뉴에서 확인 가능하다. 현재 &apos;늘 완성도 높은 라이브 무대를... ",https://tenasia.hankyung.com/topic/article/2022081657584,https://n.news.naver.com/mnews/article/312/0000564150?sid=106,"Tue, 16 Aug 2022 10:53:00 +0900"
146,"<b>뉴진스</b>, 걸그룹 데뷔 &apos;초동 1위&apos; 갈아치웠다",그룹 <b>뉴진스</b>가 역대 걸그룹 데뷔 앨범 초동(발매일 기준 일주일 동안의 음반 판매량) 신기록을 세웠다. 15일 음반 판매량 집계 사이트 한터차트에 따르면 <b>뉴진스</b>의 첫 번째 미니앨범 &apos;<b>뉴 진스</b>(New Jeans)&apos;는 발매... ,http://www.sportsq.co.kr/news/articleView.html?idxno=442726,http://www.sportsq.co.kr/news/articleView.html?idxno=442726,"Tue, 16 Aug 2022 10:46:00 +0900"
147,"방탄소년단 슈가, 직장 동료로 매일 만나고 싶은 스타 1위","(450표), <b>뉴진스</b> 하니(329표), 아이브 안유진(222표), 김우석(135표), 스테이씨 윤(116표)순으로 집계됐다. 설문조사의 결과는 아이돌차트 &apos;POLL&apos; 메뉴에서 확인 가능하다. 현재 &apos;늘 완성도 높은 라이브 무대를... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=721733,https://n.news.naver.com/mnews/article/009/0005004808?sid=106,"Tue, 16 Aug 2022 10:43:00 +0900"
148,"[차트 VS.] <b>뉴진스</b>, 써클차트 33주차 주간 리테일 앨범차트 1위",그룹 NewJeans(<b>뉴진스</b>)의 &apos;1st EP `New Jeans`&apos;가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를 차지했다. &apos;1st EP `New Jeans`&apos;는 33주차 주간차트 집계 기간 중 발매 당일인 8월... ,http://www.celuvmedia.com/article.php?aid=1660611781432807007,http://www.celuvmedia.com/article.php?aid=1660611781432807007,"Tue, 16 Aug 2022 10:24:00 +0900"
149,"<b>뉴진스</b>, 첫 앨범으로 써클차트 33주차 리테일 앨범차트 1위",그룹 <b>뉴진스</b>의 첫 미니앨범 &apos;New Jeans&apos;가 써클차트 33주차 리테일 앨범차트 1위를 차지했다. <b>뉴진스</b>의 첫 번째 미니앨범 &apos;<b>뉴진스</b>&apos;가 써클차트(구 가온차트) 33주차 주간차트 집계 기간 중 발매... ,https://www.xportsnews.com/article/1618164,https://n.news.naver.com/mnews/article/311/0001489005?sid=106,"Tue, 16 Aug 2022 10:23:00 +0900"
150,"[순위표] &apos;민희진 그룹&apos; <b>뉴진스</b>, 써클차트 주간 앨범차트 1위",그룹 <b>뉴진스</b>의 첫 미니앨범 &apos;New Jeans&apos;가 써클차트(구 가온차트) 33주차 주간 리테일... <b>뉴진스</b> 단체 이미지 [사진=어도어] <b>뉴진스</b>의 데뷔 앨범인 &apos;New Jeans&apos;&apos;는 멤버들의 순수하고 자연스러운... ,http://www.joynews24.com/view/1510521,http://www.joynews24.com/view/1510521,"Tue, 16 Aug 2022 10:20:00 +0900"
151,"<b>뉴진스</b> ‘New Jeans’, 써클차트 33주차 리테일 앨범차트 1위..2위 소녀시대",걸그룹 <b>뉴진스</b>(NewJeans)의 첫 번째 미니앨범 ‘New Jeans’가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를 차지했다. <b>뉴진스</b>의 첫 번째 미니앨범 ‘New... ,http://www.breaknews.com/916149,http://www.breaknews.com/916149,"Tue, 16 Aug 2022 10:18:00 +0900"
152,"<b>뉴진스</b> &apos;1st EP `New Jeans`&apos;, 써클차트 33주차 리테일 앨범차트 1위",<b>뉴진스</b>의 &apos;1st EP `New Jeans`&apos;가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를... <b>뉴진스</b>의 데뷔 앨범인 &apos;1st EP `New Jeans`&apos;는 멤버들의 순수하고 자연스러운 매력과 10대 고유의... ,http://www.slist.kr/news/articleView.html?idxno=376949,http://www.slist.kr/news/articleView.html?idxno=376949,"Tue, 16 Aug 2022 10:16:00 +0900"
153,"<b>뉴진스</b>, 써클차트 주간 리테일 앨범차트 1위",그룹 <b>뉴진스</b>의 데뷔앨범 &apos;New Jeans&apos;가 써클차트(구 가온차트) 33주차 주간 리테일 앨범차트에서 1위를 차지했다. <b>뉴진스</b>의 &apos;New Jeans&apos;는 33주차 주간차트 집계 기간 중 발매 당일인 8월 8일 월요일 오후 4시에 가장... ,https://tenasia.hankyung.com/music/article/2022081647284,https://n.news.naver.com/mnews/article/312/0000564138?sid=106,"Tue, 16 Aug 2022 10:16:00 +0900"
154,BTS? 이젠 &apos;<b>뉴진스</b>&apos;…하이브 주가 반등,신인 걸그룹 &apos;<b>뉴진스</b>&apos;가 데뷔 이후 흥행 돌풍을 이어오면서 소속사 하이브의 주가가 우상향하고 있다. 앞서 지난 6월 방탄소년단(BTS)의 완전체 활동 중단 소식에 신저가까지 추락했지만 <b>뉴진스</b>의 활약으로 분위기가... ,http://www.newsis.com/view/?id=NISX20220816_0001979210&cID=10403&pID=15000,https://n.news.naver.com/mnews/article/003/0011364488?sid=101,"Tue, 16 Aug 2022 10:15:00 +0900"
155,"<b>뉴진스</b>vs르세라핌, 시원한 무대로 무더위 잊게 해준 女 스타는? [스타폴]","후보에는 <b>뉴진스</b>와 르세라핌을 비롯해 블랙핑크, 송가인, 아이브, 아이유, 에스파, 있지, 트와이스, 케플러가 이름을 올렸다. 쟁쟁한 후보가 이름을 올린 가운데 어떤 스타가 1위를 차지할지 주목된다. 한편 스타폴은... ",http://star.mt.co.kr/stview.php?no=2022081609274498675,https://n.news.naver.com/mnews/article/108/0003079146?sid=106,"Tue, 16 Aug 2022 09:41:00 +0900"
156,"지갑 두둑한 할미팬·이모팬 … 요즘 걸그룹, 女心이 키운다",돌풍 ‘<b>뉴진스</b>’ 1990년대 1세대 걸그룹 연상 … 30대 팬덤 강력 “예쁜 우리 갓기(God+아기)들… 할미팬은... ◇SES 언니들 생각나게 하는 뉴트로…‘<b>뉴진스</b>’ 지난 1일 공개된 후 연일 돌풍을 일으키고 있는 ‘<b>뉴진스</b>’의... ,http://www.munhwa.com/news/view.html?no=2022081601032130307001,https://n.news.naver.com/mnews/article/021/0002526548?sid=106,"Tue, 16 Aug 2022 09:16:00 +0900"
157,"에스파, 써클차트 8월 15일 리테일 앨범차트 1위, <b>뉴진스</b>·펜타곤 키노·뉴진...",이어 784장이 판매된 <b>뉴진스</b>의 &apos;1st EP `New Jeans` (Weverse)&apos;이 2위를 차지했다. 3위는 448장이 판매된 펜타곤 키노의 &apos;POSE (META)&apos;이 차지했다. 이어 371장이 판매된 <b>뉴진스</b>의 &apos;1st EP... ,http://www.topstarnews.net/news/articleView.html?idxno=14721113,http://www.topstarnews.net/news/articleView.html?idxno=14721113,"Tue, 16 Aug 2022 09:14:00 +0900"
158,"&apos;<b>뉴진스</b> 작곡가&apos; 250, 뮤직비디오 미 영화제 경쟁부문 초청",뉴스토마토 = 권익도 기자 | &apos;<b>뉴진스</b>&apos; 작곡가이자 프로듀서 겸 DJ 이오공(250·이호형·40)의 뮤직비디오가... 최근에는 민희진 어도어 대표가 제작한 신인 걸그룹 &apos;<b>뉴진스</b>(NewJeans)&apos; 음악을 프로듀싱했다. <b>뉴진스</b> 첫... ,http://www.newstomato.com/ReadNews.aspx?no=1141081&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1141081&inflow=N,"Tue, 16 Aug 2022 09:00:00 +0900"
159,"&apos;<b>뉴진스</b>&apos; 작곡가 250, &apos;뱅버스&apos; 뮤비 美 영화제 경쟁부문 초청",최근엔 민희진 어도어 대표가 제작한 신인 걸그룹으로 국내외 음원차트에서 돌풍을 일으키고 있는 신인 걸그룹 &apos;<b>뉴진스</b>(NewJeans)&apos; 음악을 프로듀싱했다. <b>뉴진스</b> 첫 앨범에 실린 &apos;어텐션&apos; &apos;하이프 보이&apos; &apos;허트... ,http://www.newsis.com/view/?id=NISX20220816_0001978966&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011364105?sid=106,"Tue, 16 Aug 2022 08:24:00 +0900"
160,"[차트IS] <b>뉴진스</b>, 음원 차트 1위 등극…WSG워너비 독주 막았다","그룹 <b>뉴진스</b>가 음원 차트 1위에 등극했다. 16일 오전 8시 멜론 TOP100 차트 기준, <b>뉴진스</b>의 ‘어텐션’(Attention)이 1위다. 앞서 한 달동안 1위를 유지하던 WSG워너비 가야G(이보람, 소연, 박혜원, 정지소)의 ‘그때 그... ",https://isplus.com/2022/08/16/enter/entertainment/20220816082119370.html,https://n.news.naver.com/mnews/article/241/0003225111?sid=106,"Tue, 16 Aug 2022 08:21:00 +0900"
161,"방탄소년단 지민, 무더위를 날려줄 것만 같은 환한 미소를 가진 아이돌 1위","한편 1위에 선정된 방탄소년단 지민의 뒤를 이어 2위 위클리 이수진, 3위 엔하이픈 선우, 4위 아스트로 차은우, 5위 강다니엘, 6위 블랙핑크 지수, 7위 있지 예지, 8위 시크링넘버 디타, 9위 <b>뉴진스</b> 민지, 10위 2PM 준호... ",https://tenasia.hankyung.com/topic/article/2022081641044,https://n.news.naver.com/mnews/article/312/0000564087?sid=106,"Tue, 16 Aug 2022 07:00:00 +0900"
162,"우영우 2관왕·헌트·WSG워너비·현재는 아름다워, 1위 [한눈에 보는 엔터차트...","2위는 신인 그룹 <b>뉴진스</b>의 데뷔곡 &apos;어텐션&apos;(Attention)이 10계단 오르며 급상승한 순위를 보였다. 아이브의 &apos;러브 다이브&apos;는 한 계단 하락해 4위를 차지했으며, 있지의 &apos;스니커즈&apos;는 직전 주에 이어 5위였다. 이번... ",https://www.news1.kr/articles/4773342,https://n.news.naver.com/mnews/article/421/0006278862?sid=106,"Tue, 16 Aug 2022 07:00:00 +0900"
163,"(토마토TV와 함께하는 주식투자)하이브, 악재는 반영했다…반등 노릴 단계","최근 데뷔한 신인 걸그룹, <b>뉴진스</b>는 별도의 전용 소통 앱, 포닝을 런칭하면서 실시간 라이브 방송과 채팅... 데뷔한 <b>뉴진스</b>의 레이블 어도어, 힙합 레이블로서 최근 군제대를 마친 지코가 소속된 코즈엔터 그리고... ",http://www.newstomato.com/ReadNews.aspx?no=1140894&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1140894&inflow=N,"Tue, 16 Aug 2022 06:02:00 +0900"
164,웨이팅만 4시간 30분...&apos;장안의 화제&apos; <b>뉴진스</b> 팝업스토어 직접 가보니[SS연예...,"걸그룹 <b>뉴진스</b>(민지, 하니, 다이엘, 해린, 혜인)는 올해 K팝이 건진 가장 큰 수확이다. 하이브 산하 레이블 어도어가 론칭한 첫 걸그룹인 <b>뉴진스</b>는 역대 걸그룹 데뷔 앨범 초동(발매일 기준 일주일 동안의 음반 판매량)... ",http://www.sportsseoul.com/news/read/1150902?ref=naver,https://n.news.naver.com/mnews/article/468/0000873804?sid=106,"Tue, 16 Aug 2022 06:00:00 +0900"
165,"<b>뉴진스</b>, 역대 걸그룹 데뷔 앨범 신기록",그룹 <b>뉴진스</b>(사진)가 역대 걸그룹 데뷔 앨범의 초동(발매일 기준 일주일 동안의 음반 판매량) 신기록을 세웠다. 15일 음반 판매량 집계 사이트 한터차트에 따르면 <b>뉴진스</b>의 첫 번째 미니앨범 ‘<b>뉴 진스</b>’(New Jeans)가... ,https://news.kmib.co.kr/article/view.asp?arcid=0924259320&code=13180000&cp=nv,https://n.news.naver.com/mnews/article/005/0001546611?sid=106,"Tue, 16 Aug 2022 04:03:00 +0900"
